,Year,Country 1,Country 2,No. of Collaborations,No. of Publications of Country 1,No. of Publications of Country 2,Collaborators,Total No. of Publications,Continent of Country 1,Continent of Country 2,Percent of Total Publications of Country 1,Percent of Total Publications of Country 2,Rank of Country 1,Rank of Country 2
127068,2014,Morocco,Spain,1.0,3.0,69.0,Morocco & Spain,2383.0,Africa,Europe,0.12589173311,2.89550986152,56/133,9/133
127070,2014,Morocco,Poland,1.0,3.0,43.0,Morocco & Poland,2383.0,Africa,Europe,0.12589173311,1.80444817457,56/133,13/133
127072,2014,Morocco,Netherlands,1.0,3.0,31.0,Morocco & Netherlands,2383.0,Africa,Europe,0.12589173311,1.30088124213,56/133,20/133
127076,2014,Morocco,Portugal,1.0,3.0,12.0,Morocco & Portugal,2383.0,Africa,Europe,0.12589173311,0.503566932438,56/133,35/133
127078,2014,Morocco,Sweden,1.0,3.0,38.0,Morocco & Sweden,2383.0,Africa,Europe,0.12589173311,1.59462861939,56/133,15/133
127083,2014,Morocco,Denmark,1.0,3.0,6.0,Morocco & Denmark,2383.0,Africa,Europe,0.12589173311,0.251783466219,56/133,41/133
127084,2014,Morocco,Slovakia,1.0,3.0,13.0,Morocco & Slovakia,2383.0,Africa,Europe,0.12589173311,0.545530843475,56/133,33/133
127085,2014,Morocco,Finland,1.0,3.0,14.0,Morocco & Finland,2383.0,Africa,Europe,0.12589173311,0.587494754511,56/133,27/133
127086,2014,Morocco,Norway,1.0,3.0,9.0,Morocco & Norway,2383.0,Africa,Europe,0.12589173311,0.377675199329,56/133,37/133
127088,2014,Morocco,Ireland,1.0,3.0,4.0,Morocco & Ireland,2383.0,Africa,Europe,0.12589173311,0.167855644146,56/133,48/133
127092,2014,Morocco,Lithuania,1.0,3.0,12.0,Morocco & Lithuania,2383.0,Africa,Europe,0.12589173311,0.503566932438,56/133,36/133
127105,2014,Morocco,Monaco,1.0,3.0,2.0,Morocco & Monaco,2383.0,Africa,Europe,0.12589173311,0.083927822073,56/133,62/133
127348,2014,Ghana,Italy,1.0,5.0,67.0,Ghana & Italy,2383.0,Africa,Europe,0.209819555183,2.81158203945,42/133,10/133
127360,2014,Ghana,Sweden,1.0,5.0,38.0,Ghana & Sweden,2383.0,Africa,Europe,0.209819555183,1.59462861939,42/133,15/133
127450,2014,Mozambique,Portugal,1.0,1.0,12.0,Mozambique & Portugal,2383.0,Africa,Europe,0.0419639110365,0.503566932438,73/133,35/133
128184,2014,China,India,1.0,214.0,154.0,China & India,2383.0,Asia,Asia,8.98027696181,6.46244229962,2/133,6/133
128188,2014,China,Russia,5.0,214.0,116.0,China & Russia,2383.0,Asia,Asia,8.98027696181,4.86781368023,2/133,7/133
128189,2014,China,Japan,9.0,214.0,197.0,China & Japan,2383.0,Asia,Asia,8.98027696181,8.26689047419,2/133,3/133
128192,2014,China,Turkey,1.0,214.0,61.0,China & Turkey,2383.0,Asia,Asia,8.98027696181,2.55979857323,2/133,11/133
128196,2014,China,Korea,4.0,214.0,114.0,China & Korea,2383.0,Asia,Asia,8.98027696181,4.78388585816,2/133,8/133
128198,2014,China,Arabia,1.0,214.0,14.0,China & Arabia,2383.0,Asia,Asia,8.98027696181,0.587494754511,2/133,30/133
128208,2014,China,Emirates,2.0,214.0,3.0,China & Emirates,2383.0,Asia,Asia,8.98027696181,0.12589173311,2/133,50/133
128219,2014,China,Taiwan,2.0,214.0,13.0,China & Taiwan,2383.0,Asia,Asia,8.98027696181,0.545530843475,2/133,32/133
128220,2014,China,Germany,9.0,214.0,162.0,China & Germany,2383.0,Asia,Europe,8.98027696181,6.79815358791,2/133,5/133
128221,2014,China,France,10.0,214.0,173.0,China & France,2383.0,Asia,Europe,8.98027696181,7.25975660932,2/133,4/133
128223,2014,China,Italy,3.0,214.0,67.0,China & Italy,2383.0,Asia,Europe,8.98027696181,2.81158203945,2/133,10/133
128225,2014,China,Spain,3.0,214.0,69.0,China & Spain,2383.0,Asia,Europe,8.98027696181,2.89550986152,2/133,9/133
128226,2014,China,Ukraine,1.0,214.0,21.0,China & Ukraine,2383.0,Asia,Europe,8.98027696181,0.881242131767,2/133,22/133
128227,2014,China,Poland,2.0,214.0,43.0,China & Poland,2383.0,Asia,Europe,8.98027696181,1.80444817457,2/133,13/133
128228,2014,China,Romania,2.0,214.0,16.0,China & Romania,2383.0,Asia,Europe,8.98027696181,0.671422576584,2/133,25/133
128229,2014,China,Netherlands,9.0,214.0,31.0,China & Netherlands,2383.0,Asia,Europe,8.98027696181,1.30088124213,2/133,20/133
128232,2014,China,Czech,2.0,214.0,35.0,China & Czech,2383.0,Asia,Europe,8.98027696181,1.46873688628,2/133,18/133
128233,2014,China,Portugal,1.0,214.0,12.0,China & Portugal,2383.0,Asia,Europe,8.98027696181,0.503566932438,2/133,35/133
128234,2014,China,Hungary,1.0,214.0,22.0,China & Hungary,2383.0,Asia,Europe,8.98027696181,0.923206042803,2/133,21/133
128235,2014,China,Sweden,5.0,214.0,38.0,China & Sweden,2383.0,Asia,Europe,8.98027696181,1.59462861939,2/133,15/133
128236,2014,China,Austria,1.0,214.0,13.0,China & Austria,2383.0,Asia,Europe,8.98027696181,0.545530843475,2/133,31/133
128238,2014,China,Switzerland,2.0,214.0,53.0,China & Switzerland,2383.0,Asia,Europe,8.98027696181,2.22408728493,2/133,12/133
128240,2014,China,Denmark,3.0,214.0,6.0,China & Denmark,2383.0,Asia,Europe,8.98027696181,0.251783466219,2/133,41/133
128241,2014,China,Slovakia,1.0,214.0,13.0,China & Slovakia,2383.0,Asia,Europe,8.98027696181,0.545530843475,2/133,33/133
128242,2014,China,Finland,1.0,214.0,14.0,China & Finland,2383.0,Asia,Europe,8.98027696181,0.587494754511,2/133,27/133
128243,2014,China,Norway,1.0,214.0,9.0,China & Norway,2383.0,Asia,Europe,8.98027696181,0.377675199329,2/133,37/133
128245,2014,China,Ireland,2.0,214.0,4.0,China & Ireland,2383.0,Asia,Europe,8.98027696181,0.167855644146,2/133,48/133
128246,2014,China,Croatia,1.0,214.0,3.0,China & Croatia,2383.0,Asia,Europe,8.98027696181,0.12589173311,2/133,49/133
128249,2014,China,Lithuania,1.0,214.0,12.0,China & Lithuania,2383.0,Asia,Europe,8.98027696181,0.503566932438,2/133,36/133
128262,2014,China,Monaco,1.0,214.0,2.0,China & Monaco,2383.0,Asia,Europe,8.98027696181,0.083927822073,2/133,62/133
128264,2014,China,Australia,1.0,214.0,15.0,China & Australia,2383.0,Asia,Oceania,8.98027696181,0.629458665548,2/133,26/133
128270,2014,India,Russia,1.0,154.0,116.0,India & Russia,2383.0,Asia,Asia,6.46244229962,4.86781368023,6/133,7/133
128278,2014,India,Korea,2.0,154.0,114.0,India & Korea,2383.0,Asia,Asia,6.46244229962,4.78388585816,6/133,8/133
128281,2014,India,Malaysia,1.0,154.0,17.0,India & Malaysia,2383.0,Asia,Asia,6.46244229962,0.713386487621,6/133,24/133
128302,2014,India,Germany,4.0,154.0,162.0,India & Germany,2383.0,Asia,Europe,6.46244229962,6.79815358791,6/133,5/133
128303,2014,India,France,1.0,154.0,173.0,India & France,2383.0,Asia,Europe,6.46244229962,7.25975660932,6/133,4/133
128305,2014,India,Italy,1.0,154.0,67.0,India & Italy,2383.0,Asia,Europe,6.46244229962,2.81158203945,6/133,10/133
128306,2014,India,UK,1.0,154.0,2.0,India & UK,2383.0,Asia,Europe,6.46244229962,0.083927822073,6/133,58/133
128307,2014,India,Spain,1.0,154.0,69.0,India & Spain,2383.0,Asia,Europe,6.46244229962,2.89550986152,6/133,9/133
128308,2014,India,Ukraine,1.0,154.0,21.0,India & Ukraine,2383.0,Asia,Europe,6.46244229962,0.881242131767,6/133,22/133
128309,2014,India,Poland,1.0,154.0,43.0,India & Poland,2383.0,Asia,Europe,6.46244229962,1.80444817457,6/133,13/133
128311,2014,India,Netherlands,2.0,154.0,31.0,India & Netherlands,2383.0,Asia,Europe,6.46244229962,1.30088124213,6/133,20/133
128314,2014,India,Czech,1.0,154.0,35.0,India & Czech,2383.0,Asia,Europe,6.46244229962,1.46873688628,6/133,18/133
128317,2014,India,Sweden,2.0,154.0,38.0,India & Sweden,2383.0,Asia,Europe,6.46244229962,1.59462861939,6/133,15/133
128318,2014,India,Austria,1.0,154.0,13.0,India & Austria,2383.0,Asia,Europe,6.46244229962,0.545530843475,6/133,31/133
128320,2014,India,Switzerland,1.0,154.0,53.0,India & Switzerland,2383.0,Asia,Europe,6.46244229962,2.22408728493,6/133,12/133
128321,2014,India,Bulgaria,1.0,154.0,5.0,India & Bulgaria,2383.0,Asia,Europe,6.46244229962,0.209819555183,6/133,43/133
128327,2014,India,Ireland,1.0,154.0,4.0,India & Ireland,2383.0,Asia,Europe,6.46244229962,0.167855644146,6/133,48/133
128334,2014,India,Slovenia,1.0,154.0,13.0,India & Slovenia,2383.0,Asia,Europe,6.46244229962,0.545530843475,6/133,34/133
128346,2014,India,Australia,1.0,154.0,15.0,India & Australia,2383.0,Asia,Oceania,6.46244229962,0.629458665548,6/133,26/133
128435,2014,Pakistan,Turkey,1.0,14.0,61.0,Pakistan & Turkey,2383.0,Asia,Asia,0.587494754511,2.55979857323,28/133,11/133
128439,2014,Pakistan,Korea,1.0,14.0,114.0,Pakistan & Korea,2383.0,Asia,Asia,0.587494754511,4.78388585816,28/133,8/133
128473,2014,Pakistan,Belgium,1.0,14.0,37.0,Pakistan & Belgium,2383.0,Asia,Europe,0.587494754511,1.55266470835,28/133,16/133
128477,2014,Pakistan,Hungary,1.0,14.0,22.0,Pakistan & Hungary,2383.0,Asia,Europe,0.587494754511,0.923206042803,28/133,21/133
128510,2014,Bangladesh,Russia,1.0,8.0,116.0,Bangladesh & Russia,2383.0,Asia,Asia,0.335711288292,4.86781368023,39/133,7/133
128542,2014,Bangladesh,Germany,1.0,8.0,162.0,Bangladesh & Germany,2383.0,Asia,Europe,0.335711288292,6.79815358791,39/133,5/133
128552,2014,Bangladesh,Belgium,1.0,8.0,37.0,Bangladesh & Belgium,2383.0,Asia,Europe,0.335711288292,1.55266470835,39/133,16/133
128556,2014,Bangladesh,Hungary,1.0,8.0,22.0,Bangladesh & Hungary,2383.0,Asia,Europe,0.335711288292,0.923206042803,39/133,21/133
128589,2014,Russia,Japan,6.0,116.0,197.0,Russia & Japan,2383.0,Asia,Asia,4.86781368023,8.26689047419,7/133,3/133
128596,2014,Russia,Korea,2.0,116.0,114.0,Russia & Korea,2383.0,Asia,Asia,4.86781368023,4.78388585816,7/133,8/133
128619,2014,Russia,Taiwan,1.0,116.0,13.0,Russia & Taiwan,2383.0,Asia,Asia,4.86781368023,0.545530843475,7/133,32/133
128620,2014,Russia,Germany,11.0,116.0,162.0,Russia & Germany,2383.0,Asia,Europe,4.86781368023,6.79815358791,7/133,5/133
128621,2014,Russia,France,7.0,116.0,173.0,Russia & France,2383.0,Asia,Europe,4.86781368023,7.25975660932,7/133,4/133
128623,2014,Russia,Italy,5.0,116.0,67.0,Russia & Italy,2383.0,Asia,Europe,4.86781368023,2.81158203945,7/133,10/133
128625,2014,Russia,Spain,2.0,116.0,69.0,Russia & Spain,2383.0,Asia,Europe,4.86781368023,2.89550986152,7/133,9/133
128626,2014,Russia,Ukraine,4.0,116.0,21.0,Russia & Ukraine,2383.0,Asia,Europe,4.86781368023,0.881242131767,7/133,22/133
128627,2014,Russia,Poland,6.0,116.0,43.0,Russia & Poland,2383.0,Asia,Europe,4.86781368023,1.80444817457,7/133,13/133
128628,2014,Russia,Romania,2.0,116.0,16.0,Russia & Romania,2383.0,Asia,Europe,4.86781368023,0.671422576584,7/133,25/133
128629,2014,Russia,Netherlands,5.0,116.0,31.0,Russia & Netherlands,2383.0,Asia,Europe,4.86781368023,1.30088124213,7/133,20/133
128630,2014,Russia,Belgium,8.0,116.0,37.0,Russia & Belgium,2383.0,Asia,Europe,4.86781368023,1.55266470835,7/133,16/133
128632,2014,Russia,Czech,3.0,116.0,35.0,Russia & Czech,2383.0,Asia,Europe,4.86781368023,1.46873688628,7/133,18/133
128634,2014,Russia,Hungary,8.0,116.0,22.0,Russia & Hungary,2383.0,Asia,Europe,4.86781368023,0.923206042803,7/133,21/133
128635,2014,Russia,Sweden,4.0,116.0,38.0,Russia & Sweden,2383.0,Asia,Europe,4.86781368023,1.59462861939,7/133,15/133
128636,2014,Russia,Austria,1.0,116.0,13.0,Russia & Austria,2383.0,Asia,Europe,4.86781368023,0.545530843475,7/133,31/133
128639,2014,Russia,Bulgaria,1.0,116.0,5.0,Russia & Bulgaria,2383.0,Asia,Europe,4.86781368023,0.209819555183,7/133,43/133
128641,2014,Russia,Slovakia,2.0,116.0,13.0,Russia & Slovakia,2383.0,Asia,Europe,4.86781368023,0.545530843475,7/133,33/133
128643,2014,Russia,Norway,1.0,116.0,9.0,Russia & Norway,2383.0,Asia,Europe,4.86781368023,0.377675199329,7/133,37/133
128645,2014,Russia,Ireland,1.0,116.0,4.0,Russia & Ireland,2383.0,Asia,Europe,4.86781368023,0.167855644146,7/133,48/133
128646,2014,Russia,Croatia,1.0,116.0,3.0,Russia & Croatia,2383.0,Asia,Europe,4.86781368023,0.12589173311,7/133,49/133
128664,2014,Russia,Australia,1.0,116.0,15.0,Russia & Australia,2383.0,Asia,Oceania,4.86781368023,0.629458665548,7/133,26/133
128668,2014,Japan,Vietnam,1.0,197.0,4.0,Japan & Vietnam,2383.0,Asia,Asia,8.26689047419,0.167855644146,3/133,47/133
128673,2014,Japan,Korea,5.0,197.0,114.0,Japan & Korea,2383.0,Asia,Asia,8.26689047419,4.78388585816,3/133,8/133
128676,2014,Japan,Malaysia,1.0,197.0,17.0,Japan & Malaysia,2383.0,Asia,Asia,8.26689047419,0.713386487621,3/133,24/133
128697,2014,Japan,Germany,18.0,197.0,162.0,Japan & Germany,2383.0,Asia,Europe,8.26689047419,6.79815358791,3/133,5/133
128698,2014,Japan,France,9.0,197.0,173.0,Japan & France,2383.0,Asia,Europe,8.26689047419,7.25975660932,3/133,4/133
128700,2014,Japan,Italy,5.0,197.0,67.0,Japan & Italy,2383.0,Asia,Europe,8.26689047419,2.81158203945,3/133,10/133
128702,2014,Japan,Spain,2.0,197.0,69.0,Japan & Spain,2383.0,Asia,Europe,8.26689047419,2.89550986152,3/133,9/133
128704,2014,Japan,Poland,2.0,197.0,43.0,Japan & Poland,2383.0,Asia,Europe,8.26689047419,1.80444817457,3/133,13/133
128705,2014,Japan,Romania,1.0,197.0,16.0,Japan & Romania,2383.0,Asia,Europe,8.26689047419,0.671422576584,3/133,25/133
128706,2014,Japan,Netherlands,5.0,197.0,31.0,Japan & Netherlands,2383.0,Asia,Europe,8.26689047419,1.30088124213,3/133,20/133
128707,2014,Japan,Belgium,1.0,197.0,37.0,Japan & Belgium,2383.0,Asia,Europe,8.26689047419,1.55266470835,3/133,16/133
128709,2014,Japan,Czech,1.0,197.0,35.0,Japan & Czech,2383.0,Asia,Europe,8.26689047419,1.46873688628,3/133,18/133
128710,2014,Japan,Portugal,1.0,197.0,12.0,Japan & Portugal,2383.0,Asia,Europe,8.26689047419,0.503566932438,3/133,35/133
128711,2014,Japan,Hungary,3.0,197.0,22.0,Japan & Hungary,2383.0,Asia,Europe,8.26689047419,0.923206042803,3/133,21/133
128712,2014,Japan,Sweden,3.0,197.0,38.0,Japan & Sweden,2383.0,Asia,Europe,8.26689047419,1.59462861939,3/133,15/133
128713,2014,Japan,Austria,1.0,197.0,13.0,Japan & Austria,2383.0,Asia,Europe,8.26689047419,0.545530843475,3/133,31/133
128715,2014,Japan,Switzerland,3.0,197.0,53.0,Japan & Switzerland,2383.0,Asia,Europe,8.26689047419,2.22408728493,3/133,12/133
128717,2014,Japan,Denmark,1.0,197.0,6.0,Japan & Denmark,2383.0,Asia,Europe,8.26689047419,0.251783466219,3/133,41/133
128718,2014,Japan,Slovakia,1.0,197.0,13.0,Japan & Slovakia,2383.0,Asia,Europe,8.26689047419,0.545530843475,3/133,33/133
128719,2014,Japan,Finland,1.0,197.0,14.0,Japan & Finland,2383.0,Asia,Europe,8.26689047419,0.587494754511,3/133,27/133
128720,2014,Japan,Norway,1.0,197.0,9.0,Japan & Norway,2383.0,Asia,Europe,8.26689047419,0.377675199329,3/133,37/133
128722,2014,Japan,Ireland,1.0,197.0,4.0,Japan & Ireland,2383.0,Asia,Europe,8.26689047419,0.167855644146,3/133,48/133
128723,2014,Japan,Croatia,1.0,197.0,3.0,Japan & Croatia,2383.0,Asia,Europe,8.26689047419,0.12589173311,3/133,49/133
128726,2014,Japan,Lithuania,1.0,197.0,12.0,Japan & Lithuania,2383.0,Asia,Europe,8.26689047419,0.503566932438,3/133,36/133
128739,2014,Japan,Monaco,1.0,197.0,2.0,Japan & Monaco,2383.0,Asia,Europe,8.26689047419,0.083927822073,3/133,62/133
128862,2014,Vietnam,Hungary,1.0,4.0,22.0,Vietnam & Hungary,2383.0,Asia,Europe,0.167855644146,0.923206042803,47/133,21/133
128922,2014,Turkey,Germany,2.0,61.0,162.0,Turkey & Germany,2383.0,Asia,Europe,2.55979857323,6.79815358791,11/133,5/133
128927,2014,Turkey,Spain,1.0,61.0,69.0,Turkey & Spain,2383.0,Asia,Europe,2.55979857323,2.89550986152,11/133,9/133
129013,2014,Iran,Switzerland,1.0,17.0,53.0,Iran & Switzerland,2383.0,Asia,Europe,0.713386487621,2.22408728493,23/133,12/133
129196,2014,Korea,Emirates,1.0,114.0,3.0,Korea & Emirates,2383.0,Asia,Asia,4.78388585816,0.12589173311,8/133,50/133
129208,2014,Korea,Germany,2.0,114.0,162.0,Korea & Germany,2383.0,Asia,Europe,4.78388585816,6.79815358791,8/133,5/133
129209,2014,Korea,France,5.0,114.0,173.0,Korea & France,2383.0,Asia,Europe,4.78388585816,7.25975660932,8/133,4/133
129213,2014,Korea,Spain,1.0,114.0,69.0,Korea & Spain,2383.0,Asia,Europe,4.78388585816,2.89550986152,8/133,9/133
129214,2014,Korea,Ukraine,2.0,114.0,21.0,Korea & Ukraine,2383.0,Asia,Europe,4.78388585816,0.881242131767,8/133,22/133
129215,2014,Korea,Poland,1.0,114.0,43.0,Korea & Poland,2383.0,Asia,Europe,4.78388585816,1.80444817457,8/133,13/133
129216,2014,Korea,Romania,1.0,114.0,16.0,Korea & Romania,2383.0,Asia,Europe,4.78388585816,0.671422576584,8/133,25/133
129217,2014,Korea,Netherlands,2.0,114.0,31.0,Korea & Netherlands,2383.0,Asia,Europe,4.78388585816,1.30088124213,8/133,20/133
129220,2014,Korea,Czech,1.0,114.0,35.0,Korea & Czech,2383.0,Asia,Europe,4.78388585816,1.46873688628,8/133,18/133
129222,2014,Korea,Hungary,1.0,114.0,22.0,Korea & Hungary,2383.0,Asia,Europe,4.78388585816,0.923206042803,8/133,21/133
129223,2014,Korea,Sweden,1.0,114.0,38.0,Korea & Sweden,2383.0,Asia,Europe,4.78388585816,1.59462861939,8/133,15/133
129224,2014,Korea,Austria,1.0,114.0,13.0,Korea & Austria,2383.0,Asia,Europe,4.78388585816,0.545530843475,8/133,31/133
129226,2014,Korea,Switzerland,2.0,114.0,53.0,Korea & Switzerland,2383.0,Asia,Europe,4.78388585816,2.22408728493,8/133,12/133
129233,2014,Korea,Ireland,1.0,114.0,4.0,Korea & Ireland,2383.0,Asia,Europe,4.78388585816,0.167855644146,8/133,48/133
129234,2014,Korea,Croatia,1.0,114.0,3.0,Korea & Croatia,2383.0,Asia,Europe,4.78388585816,0.12589173311,8/133,49/133
129252,2014,Korea,Australia,1.0,114.0,15.0,Korea & Australia,2383.0,Asia,Oceania,4.78388585816,0.629458665548,8/133,26/133
129256,2014,Iraq,Malaysia,4.0,5.0,17.0,Iraq & Malaysia,2383.0,Asia,Asia,0.209819555183,0.713386487621,44/133,24/133
129337,2014,Arabia,Jordan,1.0,14.0,1.0,Arabia & Jordan,2383.0,Asia,Asia,0.587494754511,0.0419639110365,30/133,79/133
129387,2014,Arabia,Monaco,1.0,14.0,2.0,Arabia & Monaco,2383.0,Asia,Europe,0.587494754511,0.083927822073,30/133,62/133
129395,2014,Malaysia,Yemen,2.0,17.0,2.0,Malaysia & Yemen,2383.0,Asia,Asia,0.713386487621,0.083927822073,24/133,61/133
129402,2014,Malaysia,Israel,1.0,17.0,5.0,Malaysia & Israel,2383.0,Asia,Asia,0.713386487621,0.209819555183,24/133,46/133
129456,2014,Malaysia,Australia,1.0,17.0,15.0,Malaysia & Australia,2383.0,Asia,Oceania,0.713386487621,0.629458665548,24/133,26/133
129660,2014,Yemen,Israel,1.0,2.0,5.0,Yemen & Israel,2383.0,Asia,Asia,0.083927822073,0.209819555183,61/133,46/133
129985,2014,Emirates,Sweden,2.0,3.0,38.0,Emirates & Sweden,2383.0,Asia,Europe,0.12589173311,1.59462861939,50/133,15/133
129990,2014,Emirates,Denmark,2.0,3.0,6.0,Emirates & Denmark,2383.0,Asia,Europe,0.12589173311,0.251783466219,50/133,41/133
130083,2014,Israel,Germany,2.0,5.0,162.0,Israel & Germany,2383.0,Asia,Europe,0.209819555183,6.79815358791,46/133,5/133
130095,2014,Israel,Czech,2.0,5.0,35.0,Israel & Czech,2383.0,Asia,Europe,0.209819555183,1.46873688628,46/133,18/133
130589,2014,Germany,France,30.0,162.0,173.0,Germany & France,2383.0,Europe,Europe,6.79815358791,7.25975660932,5/133,4/133
130591,2014,Germany,Italy,13.0,162.0,67.0,Germany & Italy,2383.0,Europe,Europe,6.79815358791,2.81158203945,5/133,10/133
130593,2014,Germany,Spain,16.0,162.0,69.0,Germany & Spain,2383.0,Europe,Europe,6.79815358791,2.89550986152,5/133,9/133
130594,2014,Germany,Ukraine,2.0,162.0,21.0,Germany & Ukraine,2383.0,Europe,Europe,6.79815358791,0.881242131767,5/133,22/133
130595,2014,Germany,Poland,7.0,162.0,43.0,Germany & Poland,2383.0,Europe,Europe,6.79815358791,1.80444817457,5/133,13/133
130596,2014,Germany,Romania,3.0,162.0,16.0,Germany & Romania,2383.0,Europe,Europe,6.79815358791,0.671422576584,5/133,25/133
130597,2014,Germany,Netherlands,7.0,162.0,31.0,Germany & Netherlands,2383.0,Europe,Europe,6.79815358791,1.30088124213,5/133,20/133
130598,2014,Germany,Belgium,4.0,162.0,37.0,Germany & Belgium,2383.0,Europe,Europe,6.79815358791,1.55266470835,5/133,16/133
130600,2014,Germany,Czech,7.0,162.0,35.0,Germany & Czech,2383.0,Europe,Europe,6.79815358791,1.46873688628,5/133,18/133
130601,2014,Germany,Portugal,3.0,162.0,12.0,Germany & Portugal,2383.0,Europe,Europe,6.79815358791,0.503566932438,5/133,35/133
130602,2014,Germany,Hungary,3.0,162.0,22.0,Germany & Hungary,2383.0,Europe,Europe,6.79815358791,0.923206042803,5/133,21/133
130603,2014,Germany,Sweden,7.0,162.0,38.0,Germany & Sweden,2383.0,Europe,Europe,6.79815358791,1.59462861939,5/133,15/133
130604,2014,Germany,Austria,4.0,162.0,13.0,Germany & Austria,2383.0,Europe,Europe,6.79815358791,0.545530843475,5/133,31/133
130606,2014,Germany,Switzerland,9.0,162.0,53.0,Germany & Switzerland,2383.0,Europe,Europe,6.79815358791,2.22408728493,5/133,12/133
130607,2014,Germany,Bulgaria,1.0,162.0,5.0,Germany & Bulgaria,2383.0,Europe,Europe,6.79815358791,0.209819555183,5/133,43/133
130608,2014,Germany,Denmark,3.0,162.0,6.0,Germany & Denmark,2383.0,Europe,Europe,6.79815358791,0.251783466219,5/133,41/133
130609,2014,Germany,Slovakia,1.0,162.0,13.0,Germany & Slovakia,2383.0,Europe,Europe,6.79815358791,0.545530843475,5/133,33/133
130610,2014,Germany,Finland,5.0,162.0,14.0,Germany & Finland,2383.0,Europe,Europe,6.79815358791,0.587494754511,5/133,27/133
130611,2014,Germany,Norway,1.0,162.0,9.0,Germany & Norway,2383.0,Europe,Europe,6.79815358791,0.377675199329,5/133,37/133
130613,2014,Germany,Ireland,3.0,162.0,4.0,Germany & Ireland,2383.0,Europe,Europe,6.79815358791,0.167855644146,5/133,48/133
130614,2014,Germany,Croatia,1.0,162.0,3.0,Germany & Croatia,2383.0,Europe,Europe,6.79815358791,0.12589173311,5/133,49/133
130617,2014,Germany,Lithuania,2.0,162.0,12.0,Germany & Lithuania,2383.0,Europe,Europe,6.79815358791,0.503566932438,5/133,36/133
